voltage_YSR_1_32A	absJ_YSR_1_32A	J_YSR_1_32A	current_YSR_1_32A	time_YSR_1_32A
2.000000E-1	1.110222E+1	1.110222E+1	4.306005E-5	4.861133E+1
2.500000E-1	1.387146E+1	1.387146E+1	5.380058E-5	4.879980E+1
3.000000E-1	1.664664E+1	1.664664E+1	6.456414E-5	4.898730E+1
3.500000E-1	1.942208E+1	1.942208E+1	7.532871E-5	4.917578E+1
4.000000E-1	2.219848E+1	2.219848E+1	8.609703E-5	4.936426E+1
4.500000E-1	2.497029E+1	2.497029E+1	9.684751E-5	4.955176E+1
5.000000E-1	2.772887E+1	2.772887E+1	1.075467E-4	5.012305E+1
5.000000E-1	2.772949E+1	2.772949E+1	1.075491E-4	5.031152E+1
4.500000E-1	2.497298E+1	2.497298E+1	9.685793E-5	5.069141E+1
4.000000E-1	2.220154E+1	2.220154E+1	8.610889E-5	5.087891E+1
3.500000E-1	1.942543E+1	1.942543E+1	7.534171E-5	5.106738E+1
3.000000E-1	1.665025E+1	1.665025E+1	6.457817E-5	5.125488E+1
2.500000E-1	1.387493E+1	1.387493E+1	5.381405E-5	5.144336E+1
2.000000E-1	1.110534E+1	1.110534E+1	4.307216E-5	5.163184E+1
1.500000E-1	8.334212E+0	8.334212E+0	3.232432E-5	5.181934E+1
1.000000E-1	5.559736E+0	5.559736E+0	2.156349E-5	5.200781E+1
5.000000E-2	2.783848E+0	2.783848E+0	1.079718E-5	5.219629E+1
0.000000E+0	2.862824E-4	2.862824E-4	1.110349E-9	5.277148E+1
-5.000000E-2	2.769659E+0	-2.769659E+0	-1.074215E-5	5.354102E+1
-1.000000E-1	5.546935E+0	-5.546935E+0	-2.151384E-5	5.372852E+1
-1.500000E-1	8.322989E+0	-8.322989E+0	-3.228079E-5	5.391699E+1
-2.000000E-1	1.109580E+1	-1.109580E+1	-4.303515E-5	5.410547E+1
-2.500000E-1	1.386734E+1	-1.386734E+1	-5.378459E-5	5.429297E+1
-3.000000E-1	1.664467E+1	-1.664467E+1	-6.455650E-5	5.448145E+1
-3.500000E-1	1.942229E+1	-1.942229E+1	-7.532953E-5	5.466992E+1
-4.000000E-1	2.220069E+1	-2.220069E+1	-8.610557E-5	5.485742E+1
-4.500000E-1	2.497322E+1	-2.497322E+1	-9.685889E-5	5.504590E+1
-5.000000E-1	2.773748E+1	-2.773748E+1	-1.075801E-4	5.561719E+1
-5.000000E-1	2.773797E+1	-2.773797E+1	-1.075820E-4	5.580469E+1
-4.500000E-1	2.497565E+1	-2.497565E+1	-9.686830E-5	5.618457E+1
-4.000000E-1	2.220378E+1	-2.220378E+1	-8.611756E-5	5.637305E+1
-3.500000E-1	1.942557E+1	-1.942557E+1	-7.534224E-5	5.656055E+1
-3.000000E-1	1.664803E+1	-1.664803E+1	-6.456955E-5	5.674902E+1
-2.500000E-1	1.387074E+1	-1.387074E+1	-5.379778E-5	5.693750E+1
-2.000000E-1	1.109885E+1	-1.109885E+1	-4.304700E-5	5.712500E+1
