Voltage,Abs_J,J,Current,Time,0,0,0,0,0,0
0.25,1.25E-07,-1.25E-07,-4.84E-13,98.411,0,0,0,0,0,0
0.2,1.40E-07,-1.40E-07,-5.43E-13,98.935,0,0,0,0,0,0
0.15,1.15E-07,-1.15E-07,-4.48E-13,99.458,0,0,0,0,0,0
0.1,1.36E-07,-1.36E-07,-5.28E-13,99.981,0,0,0,0,0,0
0.05,1.21E-07,-1.21E-07,-4.71E-13,100.5,0,0,0,0,0,0
0,1.30E-07,-1.30E-07,-5.04E-13,101.03,0,0,0,0,0,0
-0.05,1.95E-07,-1.95E-07,-7.58E-13,101.55,0,0,0,0,0,0
-0.1,4.19E-07,-4.19E-07,-1.63E-12,102.08,0,0,0,0,0,0
-0.15,4.82E-08,4.82E-08,1.87E-13,102.6,0,0,0,0,0,0
-0.2,6.77E-07,6.77E-07,2.63E-12,103.12,0,0,0,0,0,0
-0.25,2.78E-09,-2.78E-09,-1.08E-14,103.65,0,0,0,0,0,0
-0.3,1.08E-07,-1.08E-07,-4.21E-13,104.17,0,0,0,0,0,0
-0.35,1.58E-07,-1.58E-07,-6.12E-13,104.69,0,0,0,0,0,0
-0.4,1.84E-07,-1.84E-07,-7.15E-13,105.22,0,0,0,0,0,0
-0.45,1.13E-07,-1.13E-07,-4.37E-13,105.74,0,0,0,0,0,0
-0.5,1.15E-07,-1.15E-07,-4.46E-13,106.26,0,0,0,0,0,0
-0.5,9.24E-09,-9.24E-09,-3.58E-14,106.79,0,0,0,0,0,0
-0.45,3.51E-08,3.51E-08,1.36E-13,107.31,0,0,0,0,0,0
-0.4,5.50E-08,5.50E-08,2.14E-13,107.83,0,0,0,0,0,0
-0.35,4.32E-08,4.32E-08,1.68E-13,108.36,0,0,0,0,0,0
-0.3,4.28E-07,-4.28E-07,-1.66E-12,108.88,0,0,0,0,0,0
-0.25,2.71E-07,2.71E-07,1.05E-12,109.4,0,0,0,0,0,0
-0.2,6.62E-07,6.62E-07,2.57E-12,109.93,0,0,0,0,0,0
-0.15,1.97E-07,1.97E-07,7.63E-13,110.45,0,0,0,0,0,0
-0.1,2.83E-07,2.83E-07,1.10E-12,110.97,0,0,0,0,0,0
-0.05,1.64E-07,1.64E-07,6.35E-13,111.5,0,0,0,0,0,0
0,1.26E-07,1.26E-07,4.89E-13,112.02,0,0,0,0,0,0
0,1.28E-07,-1.28E-07,-4.97E-13,112.55,0,0,0,0,0,0
0.05,1.02E-07,1.02E-07,3.97E-13,113.07,0,0,0,0,0,0
0.1,1.11E-07,1.11E-07,4.30E-13,113.59,0,0,0,0,0,0
0.15,7.30E-08,7.30E-08,2.83E-13,114.12,0,0,0,0,0,0
0.2,1.12E-07,1.12E-07,4.36E-13,114.64,0,0,0,0,0,0
0.25,1.54E-07,1.54E-07,5.95E-13,115.16,0,0,0,0,0,0
0.3,1.17E-07,1.17E-07,4.55E-13,115.69,0,0,0,0,0,0
0.35,5.78E-08,5.78E-08,2.24E-13,116.21,0,0,0,0,0,0
0.4,1.16E-07,1.16E-07,4.50E-13,116.73,0,0,0,0,0,0
0.45,1.85E-08,1.85E-08,7.18E-14,117.26,0,0,0,0,0,0
0.5,8.97E-08,8.97E-08,3.48E-13,117.78,0,0,0,0,0,0
0.5,3.03E-08,-3.03E-08,-1.17E-13,118.3,0,0,0,0,0,0
0.45,5.69E-09,5.69E-09,2.21E-14,118.83,0,0,0,0,0,0
0.4,1.01E-07,-1.01E-07,-3.93E-13,119.35,0,0,0,0,0,0
0.35,1.08E-07,-1.08E-07,-4.20E-13,119.87,0,0,0,0,0,0
0.3,1.27E-07,-1.27E-07,-4.91E-13,120.4,0,0,0,0,0,0
0.25,1.28E-07,-1.28E-07,-4.96E-13,120.92,0,0,0,0,0,0
0.2,1.11E-07,-1.11E-07,-4.29E-13,121.44,0,0,0,0,0,0
0.15,1.32E-07,-1.32E-07,-5.14E-13,121.97,0,0,0,0,0,0
0.1,1.63E-07,-1.63E-07,-6.31E-13,122.49,0,0,0,0,0,0
0.05,6.89E-08,-6.89E-08,-2.67E-13,123.01,0,0,0,0,0,0
0,1.16E-07,-1.16E-07,-4.48E-13,123.54,0,0,0,0,0,0
-0.05,1.14E-07,-1.14E-07,-4.41E-13,124.06,0,0,0,0,0,0
-0.1,1.42E-07,-1.42E-07,-5.50E-13,124.59,0,0,0,0,0,0
-0.15,1.29E-07,-1.29E-07,-4.99E-13,125.11,0,0,0,0,0,0
-0.2,1.43E-07,-1.43E-07,-5.56E-13,125.63,0,0,0,0,0,0
-0.25,1.39E-07,-1.39E-07,-5.41E-13,126.16,0,0,0,0,0,0
-0.3,1.52E-07,-1.52E-07,-5.90E-13,126.68,0,0,0,0,0,0
-0.35,1.42E-07,-1.42E-07,-5.52E-13,127.2,0,0,0,0,0,0
-0.4,1.11E-07,-1.11E-07,-4.32E-13,127.73,0,0,0,0,0,0
-0.45,1.32E-07,-1.32E-07,-5.10E-13,128.25,0,0,0,0,0,0
-0.5,9.94E-08,-9.94E-08,-3.86E-13,128.77,0,0,0,0,0,0
-0.5,3.65E-08,-3.65E-08,-1.42E-13,129.3,0,0,0,0,0,0
-0.45,1.64E-08,1.64E-08,6.35E-14,129.82,0,0,0,0,0,0
-0.4,1.20E-07,1.20E-07,4.66E-13,130.34,0,0,0,0,0,0
-0.35,5.16E-07,-5.16E-07,-2.00E-12,130.87,0,0,0,0,0,0
-0.3,1.87E-07,-1.87E-07,-7.27E-13,131.39,0,0,0,0,0,0
-0.25,9.96E-09,9.96E-09,3.86E-14,131.91,0,0,0,0,0,0
-0.2,2.27E-07,2.27E-07,8.79E-13,132.44,0,0,0,0,0,0
-0.15,5.38E-08,5.38E-08,2.09E-13,132.96,0,0,0,0,0,0
-0.1,8.07E-08,8.07E-08,3.13E-13,133.48,0,0,0,0,0,0
-0.05,1.74E-08,1.74E-08,6.74E-14,134.01,0,0,0,0,0,0
0,5.85E-08,5.85E-08,2.27E-13,134.53,0,0,0,0,0,0
0,1.40E-09,1.40E-09,5.44E-15,135.06,0,0,0,0,0,0
0.05,4.85E-08,4.85E-08,1.88E-13,135.58,0,0,0,0,0,0
0.1,8.66E-08,8.66E-08,3.36E-13,136.1,0,0,0,0,0,0
0.15,7.88E-08,7.88E-08,3.06E-13,136.63,0,0,0,0,0,0
0.2,8.51E-08,8.51E-08,3.30E-13,137.15,0,0,0,0,0,0
0.25,8.73E-08,8.73E-08,3.39E-13,137.67,0,0,0,0,0,0
0.3,7.53E-08,7.53E-08,2.92E-13,138.2,0,0,0,0,0,0
0.35,9.93E-08,9.93E-08,3.85E-13,138.72,0,0,0,0,0,0
0.4,7.47E-08,7.47E-08,2.90E-13,139.24,0,0,0,0,0,0
0.45,9.00E-08,9.00E-08,3.49E-13,139.77,0,0,0,0,0,0
0.5,1.02E-07,1.02E-07,3.97E-13,140.29,0,0,0,0,0,0
0.5,2.39E-08,-2.39E-08,-9.27E-14,140.81,0,0,0,0,0,0
0.45,8.72E-08,-8.72E-08,-3.38E-13,141.34,0,0,0,0,0,0
0.4,1.26E-07,-1.26E-07,-4.87E-13,141.86,0,0,0,0,0,0
0.35,1.10E-07,-1.10E-07,-4.27E-13,142.38,0,0,0,0,0,0
0.3,1.30E-07,1.30E-07,5.05E-13,142.91,0,0,0,0,0,0
0.25,4.02E-07,4.02E-07,1.56E-12,143.43,0,0,0,0,0,0
0.2,5.09E-07,-5.09E-07,-1.98E-12,143.95,0,0,0,0,0,0
0.15,9.76E-09,-9.76E-09,-3.79E-14,144.48,0,0,0,0,0,0
0.1,2.30E-08,2.30E-08,8.91E-14,145,0,0,0,0,0,0
0.05,1.12E-07,-1.12E-07,-4.35E-13,145.52,0,0,0,0,0,0
0,1.08E-07,-1.08E-07,-4.19E-13,146.05,0,0,0,0,0,0
-0.05,1.01E-07,-1.01E-07,-3.91E-13,146.57,0,0,0,0,0,0
-0.1,3.37E-08,-3.37E-08,-1.31E-13,147.09,0,0,0,0,0,0
-0.15,1.19E-07,-1.19E-07,-4.60E-13,147.62,0,0,0,0,0,0
-0.2,4.26E-07,-4.26E-07,-1.65E-12,148.14,0,0,0,0,0,0
-0.25,1.49E-07,-1.49E-07,-5.78E-13,148.66,0,0,0,0,0,0
-0.3,3.01E-08,-3.01E-08,-1.17E-13,149.19,0,0,0,0,0,0
-0.35,1.72E-07,-1.72E-07,-6.67E-13,149.71,0,0,0,0,0,0
-0.4,1.65E-07,-1.65E-07,-6.40E-13,150.24,0,0,0,0,0,0
-0.45,1.84E-07,-1.84E-07,-7.14E-13,150.76,0,0,0,0,0,0
-0.5,1.53E-07,-1.53E-07,-5.92E-13,151.28,0,0,0,0,0,0
-0.5,3.45E-08,-3.45E-08,-1.34E-13,151.81,0,0,0,0,0,0
-0.45,6.97E-08,6.97E-08,2.70E-13,152.33,0,0,0,0,0,0
-0.4,8.23E-09,-8.23E-09,-3.19E-14,152.85,0,0,0,0,0,0
-0.35,6.06E-08,6.06E-08,2.35E-13,153.38,0,0,0,0,0,0
-0.3,8.20E-08,8.20E-08,3.18E-13,153.9,0,0,0,0,0,0
-0.25,5.20E-08,5.20E-08,2.02E-13,154.42,0,0,0,0,0,0
-0.2,3.16E-08,3.16E-08,1.23E-13,154.95,0,0,0,0,0,0
-0.15,1.49E-07,1.49E-07,5.79E-13,155.47,0,0,0,0,0,0
-0.1,1.21E-07,1.21E-07,4.70E-13,155.99,0,0,0,0,0,0
-0.05,5.69E-08,5.69E-08,2.21E-13,156.52,0,0,0,0,0,0
0,1.02E-07,1.02E-07,3.96E-13,157.04,0,0,0,0,0,0
0,2.40E-08,-2.40E-08,-9.31E-14,157.56,0,0,0,0,0,0
0.05,3.56E-08,3.56E-08,1.38E-13,158.09,0,0,0,0,0,0
0.1,1.20E-07,1.20E-07,4.66E-13,158.61,0,0,0,0,0,0
0.15,9.37E-08,9.37E-08,3.63E-13,159.13,0,0,0,0,0,0
0.2,1.60E-07,1.60E-07,6.20E-13,159.66,0,0,0,0,0,0
0.25,5.38E-08,5.38E-08,2.09E-13,160.18,0,0,0,0,0,0
0.3,5.86E-07,-5.86E-07,-2.27E-12,160.71,0,0,0,0,0,0
0.35,2.69E-08,-2.69E-08,-1.05E-13,161.23,0,0,0,0,0,0
0.4,1.41E-07,1.41E-07,5.47E-13,161.75,0,0,0,0,0,0
0.45,1.01E-07,1.01E-07,3.93E-13,162.28,0,0,0,0,0,0
0.5,8.02E-08,8.02E-08,3.11E-13,162.8,0,0,0,0,0,0
